Notification ID,Alarm Number,Alarm Type,Severity,Alarm Time,Probable Cause,Probable Cause Code,Alarm Text,Distinguished Name,Object Class,Acknowledgement State,Acknowledgement Time/UnAcknowledgement Time,Acknowledgement User,Cancel State,Cancel Time,Cancel User,Name,Maintenance Region Name,Site Name,Site Priority,Site Address,Extra Information,Diagnostic Info,User Additional Information,Supplementary Information,Additional Information 1,Additional Information 2,Additional Information 3,Correlation Indicator,Notes Indicator,Trouble Ticket Indicator,Alarm Sound,Instance Counter,Consecutive Number,Alarm Insertion Time,Alarm Update Time,Controlling Object Name,Origin Alarm Time,Origin Alarm Update Time,Origin Acknowledgement/UnAcknowledgement Time,Origin Cancel Time
24343,7208,Quality Of Service,Minor,2020-06-26 12:41:34,Indeterminate,0,LOCAL BLOCK,PLMN-PLMN/BSC-407978/BCF-1180/BTS-1187/TRX-24,TRX,false,,,false,,,,,,null,,,FF FF FF FF FF FF,,FF FF FF FF FF FF,,,,false,false,,false,1,91530030,2020-06-26 12:41:43,2020-06-26 12:41:34,,2020-06-26 12:41:34 +05:00,2020-06-26 12:41:34 +05:00,,
24344,7705,Communication,Minor,2020-06-26 12:43:04,Indeterminate,0,D-CHANNEL FAILURE,PLMN-PLMN/BSC-407978/BCF-1180/BTS-1187/TRX-24,TRX,false,,,false,,,,,,null,,,FF FF FF FF FF FF,,,,,,false,false,,false,1,91530276,2020-06-26 12:43:02,2020-06-26 12:43:04,,2020-06-26 12:43:04 +05:00,2020-06-26 12:43:04 +05:00,,
43066,8048,Communication,Critical,2020-06-26 13:04:09,Indeterminate,0,LOSS OF INCOMING SIGNAL,PLMN-PLMN/BSC-402055/BCF-254/TRE-3/FUE-3/SB-2,TRE,false,,,false,,,,,,null,,,FF FF FF FF FF FF,FIU19_TS0559/FIFA    EPIU                 eth2,02 3d 03 2d,,,,false,false,,false,1,91535375,2020-06-26 13:04:17,2020-06-26 13:04:09,,2020-06-26 13:04:09 +05:00,2020-06-26 13:04:09 +05:00,,
a7b2d255340e49dc427f9d6b20f9cb2115d4d86b,7103,Environmental,Critical,2020-06-26 14:00:57,Indeterminate,0,2. Mains low,PLMN-PLMN/MRBTS-10267/EQM_R-1/APEQM_R-1/CABINET_R-1/SMOD_R-1/EAC_R-1,MRBTS,false,,,false,,,TS0267S_(2)_S0,,TS0267,null,,,1401 path=/SMOD_R-1(Left)/EAC_R-1 additionalFaultID=1401 EAC_IN-2,affected_cells=none,2. Mains low,,,,false,false,,false,1,91551526,2020-06-26 14:01:39,2020-06-26 14:00:57,,2020-06-26 14:00:57 +05:00,2020-06-26 14:00:57 +05:00,,
7ff99c9b215d08134383cb35f1e6eb94dd2712d3,7103,Environmental,Critical,2020-06-26 14:00:57,Indeterminate,0,1. No phase,PLMN-PLMN/MRBTS-10267/EQM_R-1/APEQM_R-1/CABINET_R-1/SMOD_R-1/EAC_R-8,MRBTS,false,,,false,,,TS0267S_(2)_S0,,TS0267,null,,,1400 path=/SMOD_R-1(Left)/EAC_R-8 additionalFaultID=1400 EAC_IN-1,affected_cells=none,1. No phase,,,,false,false,,false,1,91551528,2020-06-26 14:01:39,2020-06-26 14:00:57,,2020-06-26 14:00:57 +05:00,2020-06-26 14:00:57 +05:00,,
24568,7729,Processing,Critical,2020-06-26 16:13:01,Indeterminate,0,RADIO NETWORK RECOVERY FAILED,PLMN-PLMN/BSC-402054/BCF-248,BCF,false,,,false,,,TS2035D_VIP_S0,,TS2035,null,,,FF FF FF FF FF FF,,65535d FFFF FFFF 01 11356d,,,,false,false,,false,1,91580415,2020-06-26 16:13:10,2020-06-26 16:13:01,,2020-06-26 16:13:01 +05:00,2020-06-26 16:13:01 +05:00,,
63137,7402,Environmental,Major,2020-06-26 16:13:23,Indeterminate,0,LOW MAINS,PLMN-PLMN/BSC-402057/BCF-108,BCF,false,,,false,,,TS0578GD_S0,,TS0578,null,,,FF FF FF FF FF FF,EXTERNAL AL 2,,,,,false,false,,false,1,91580511,2020-06-26 16:13:35,2020-06-26 16:13:23,,2020-06-26 16:13:23 +05:00,2020-06-26 16:13:23 +05:00,,
28d6c6ef3c297e12d6b3e01e4ff6a6c17d5b0843,7103,Environmental,Critical,2020-06-26 16:35:57,Indeterminate,0,1. No phase,PLMN-PLMN/MRBTS-11017/EQM_R-1/APEQM_R-1/CABINET_R-1/SMOD_R-1/EAC_R-11,MRBTS,false,,,false,,,TS1017S_S0,,TS1017,null,,,1400 path=/SMOD_R-1(Left)/EAC_R-11 additionalFaultID=1400 EAC_IN-1,affected_cells=none,1. No phase,,,,false,false,,false,1,91585369,2020-06-26 16:36:06,2020-06-26 16:35:57,,2020-06-26 16:35:57 +05:00,2020-06-26 16:35:57 +05:00,,
f0244935a1cbba8fb83291927029bb625d35b5f6,7103,Environmental,Critical,2020-06-26 16:58:14,Indeterminate,0,1. No phase,PLMN-PLMN/MRBTS-12724/EQM_R-1/APEQM_R-1/CABINET_R-1/SMOD_R-1/EAC_R-6,MRBTS,false,,,false,,,TS2724S_S2,,TS2724,null,,,1400 path=/SMOD_R-1/EAC_R-6 additionalFaultID=1400 EAC_IN-1,affected_cells=none,1. No phase,,,,false,false,,false,1,91590748,2020-06-26 16:59:13,2020-06-26 16:58:14,,2020-06-26 16:58:14 +05:00,2020-06-26 16:58:14 +05:00,,
e40cb30df061c04a27c25b180f85c6f957dfced6,7103,Environmental,Major,2020-06-26 16:58:14,Indeterminate,0,10. Door open,PLMN-PLMN/MRBTS-12724/EQM_R-1/APEQM_R-1/CABINET_R-1/SMOD_R-1/EAC_R-8,MRBTS,false,,,false,,,TS2724S_S2,,TS2724,null,,,1409 path=/SMOD_R-1/EAC_R-8 additionalFaultID=1409 EAC_IN-10,affected_cells=none,10. Door open,,,,false,false,,false,1,91590751,2020-06-26 16:59:13,2020-06-26 16:58:14,,2020-06-26 16:58:14 +05:00,2020-06-26 16:58:14 +05:00,,
25999,7405,Environmental,Major,2020-06-26 17:41:05,Indeterminate,0,MODULE FAIL,PLMN-PLMN/BSC-402054/BCF-268,BCF,false,,,false,,,TS2144D_S2,,TS2144,null,,,FF FF FF FF FF FF,EXTERNAL AL 5,,,,,false,false,,false,1,91600014,2020-06-26 17:41:16,2020-06-26 17:41:05,,2020-06-26 17:41:05 +05:00,2020-06-26 17:41:05 +05:00,,
1e7796f257432c10fa0feb154b1e22fc43d3495d,7103,Environmental,Critical,2020-06-26 19:39:36,Indeterminate,0,1. No phase,PLMN-PLMN/MRBTS-10228/EQM_R-1/APEQM_R-1/CABINET_R-1/SMOD_R-1/EAC_R-5,MRBTS,false,,,false,,,TS0228S_(1)_VIP_S0,,TS0228,null,,,1400 path=/SMOD_R-1/EAC_R-5 additionalFaultID=1400 EAC_IN-1,affected_cells=none,1. No phase,,,,false,false,,false,1,91625618,2020-06-26 19:39:37,2020-06-26 19:39:36,,2020-06-26 19:39:36 +05:00,2020-06-26 19:39:36 +05:00,,
b79bdb6023a6927ca976c4944fd63854e4dcc1e7,7103,Environmental,Critical,2020-06-26 19:39:32,Indeterminate,0,2. Mains low,PLMN-PLMN/MRBTS-10228/EQM_R-1/APEQM_R-1/CABINET_R-1/SMOD_R-1/EAC_R-7,MRBTS,false,,,false,,,TS0228S_(1)_VIP_S0,,TS0228,null,,,1401 path=/SMOD_R-1/EAC_R-7 additionalFaultID=1401 EAC_IN-2,affected_cells=none,2. Mains low,,,,false,false,,false,1,91625620,2020-06-26 19:39:37,2020-06-26 19:39:32,,2020-06-26 19:39:32 +05:00,2020-06-26 19:39:32 +05:00,,
9788cff1ffdce1a074ad999677f9036750d78136,7103,Environmental,Critical,2020-06-26 19:39:39,Indeterminate,0,6. Mains power,PLMN-PLMN/MRBTS-10228/EQM_R-1/APEQM_R-1/CABINET_R-1/SMOD_R-1/EAC_R-10,MRBTS,false,,,false,,,TS0228S_(1)_VIP_S0,,TS0228,null,,,1405 path=/SMOD_R-1/EAC_R-10 additionalFaultID=1405 EAC_IN-6,affected_cells=none,6. Mains power,,,,false,false,,false,1,91625669,2020-06-26 19:39:47,2020-06-26 19:39:39,,2020-06-26 19:39:39 +05:00,2020-06-26 19:39:39 +05:00,,
053db84abb013bf6f5d43082c45d47ebbf9bf719,7103,Environmental,Major,2020-06-26 20:05:38,Indeterminate,0,5. Module fail,PLMN-PLMN/MRBTS-10228/EQM_R-1/APEQM_R-1/CABINET_R-1/SMOD_R-1/EAC_R-3,MRBTS,false,,,false,,,TS0228S_(1)_VIP_S0,,TS0228,null,,,1404 path=/SMOD_R-1/EAC_R-3 additionalFaultID=1404 EAC_IN-5,affected_cells=none,5. Module fail,,,,false,false,,false,1,91634392,2020-06-26 20:05:48,2020-06-26 20:05:38,,2020-06-26 20:05:38 +05:00,2020-06-26 20:05:38 +05:00,,
630319,69988,Quality Of Service,Major,2020-06-26 20:16:10,Alarm Indication Signal,1,Low UL quality,PLMN-PLMN/BSC-407968/BCF-810/BTS-813,BTS,false,,,false,,,TS0514G13,,,null,,,,,"PLMN/BSC/BCF/BTS;[{""severity"":""MAJOR"",""formula"":""${ulq_2a_5} <=88""}];[{""name"":""ulq_2a_5"",""value"":""84.76"",""updateTimestamp"":""Jun 26, 2020 3:00:00 PM""}];[{""coName"":{""BTS"":""TS0514G13"",""BSC"":""BSALN01"",""BCF"":""TS0514GD_VIP_(7)_S0""}}]",,,,false,false,,false,1,91637836,2020-06-26 20:16:10,2020-06-26 20:16:10,,2020-06-26 20:16:10 +05:00,2020-06-26 20:16:10 +05:00,,
64bf958b3b4bf56219c2337bddb33bb59e12bda5,7103,Environmental,Critical,2020-06-26 22:30:12,Indeterminate,0,2. Mains low,PLMN-PLMN/MRBTS-12613/EQM_R-1/APEQM_R-1/CABINET_R-1/SMOD_R-1/EAC_R-7,MRBTS,false,,,false,,,TS2613S_S0,,TS2613,null,,,1401 path=/SMOD_R-1/EAC_R-7 additionalFaultID=1401 EAC_IN-2,affected_cells=none,2. Mains low,,,,false,false,,false,1,91678457,2020-06-26 22:30:44,2020-06-26 22:30:12,,2020-06-26 22:30:12 +05:00,2020-06-26 22:30:12 +05:00,,
ca0494611c10a0fed85bffa058b9c16bb4c351a4,7103,Environmental,Critical,2020-06-26 22:30:12,Indeterminate,0,1. No phase,PLMN-PLMN/MRBTS-12613/EQM_R-1/APEQM_R-1/CABINET_R-1/SMOD_R-1/EAC_R-10,MRBTS,false,,,false,,,TS2613S_S0,,TS2613,null,,,1400 path=/SMOD_R-1/EAC_R-10 additionalFaultID=1400 EAC_IN-1,affected_cells=none,1. No phase,,,,false,false,,false,1,91678459,2020-06-26 22:30:44,2020-06-26 22:30:12,,2020-06-26 22:30:12 +05:00,2020-06-26 22:30:12 +05:00,,
24923,7402,Environmental,Major,2020-06-26 22:49:43,Indeterminate,0,LOW MAINS,PLMN-PLMN/BSC-402056/BCF-223,BCF,false,,,false,,,TS2730G _S2,,TS2730,null,,,FF FF FF FF FF FF,EXTERNAL AL 2,,,,,false,false,,false,1,91684131,2020-06-26 22:49:55,2020-06-26 22:49:43,,2020-06-26 22:49:43 +05:00,2020-06-26 22:49:43 +05:00,,
64342,7607,Communication,Major,2020-06-26 23:02:20,Indeterminate,0,TRX OPERATION DEGRADED,PLMN-PLMN/BSC-407969/BCF-520/BTS-521/TRX-2,TRX,false,,,false,,,,,,null,,,FF FF FF FF FF FF,"SBTS TRX object degraded, see details from NetAct FM",FF FF FF FF FF FF shared:S,,,,false,false,,false,1,91687222,2020-06-26 23:02:20,2020-06-26 23:02:20,,2020-06-26 23:02:20 +05:00,2020-06-26 23:02:20 +05:00,,
64344,7607,Communication,Major,2020-06-26 23:02:20,Indeterminate,0,TRX OPERATION DEGRADED,PLMN-PLMN/BSC-407969/BCF-520/BTS-521/TRX-1,TRX,false,,,false,,,,,,null,,,FF FF FF FF FF FF,"SBTS TRX object degraded, see details from NetAct FM",FF FF FF FF FF FF shared:S,,,,false,false,,false,1,91687223,2020-06-26 23:02:20,2020-06-26 23:02:20,,2020-06-26 23:02:20 +05:00,2020-06-26 23:02:20 +05:00,,
64343,7607,Communication,Major,2020-06-26 23:02:20,Indeterminate,0,TRX OPERATION DEGRADED,PLMN-PLMN/BSC-407969/BCF-520/BTS-521/TRX-3,TRX,false,,,false,,,,,,null,,,FF FF FF FF FF FF,"SBTS TRX object degraded, see details from NetAct FM",FF FF FF FF FF FF shared:S,,,,false,false,,false,1,91687224,2020-06-26 23:02:21,2020-06-26 23:02:20,,2020-06-26 23:02:20 +05:00,2020-06-26 23:02:20 +05:00,,
f0bd334a0344990c3e1534a635389dfd76cd518a,7113,Quality Of Service,Major,2020-06-26 23:02:20,Indeterminate,0,BASE STATION ANTENNA LINE PROBLEM,PLMN-PLMN/MRBTS-11335/EQM_R-1/APEQM_R-1/ALD_R-5/RETU_R-1,MRBTS,false,,,false,,,TS1335S_S1,,,null,,,1844 unitName=SingleAntennaDevice path=/SMOD_R-1(Left)/BBMOD_R-3(Left_Bottom)/rf1/RMOD_R-2/RETU_R-1 serial_no=E4L2128869-XX additionalFaultID=1844 RETU-1,degraded_cells=GSM:521,RET Antenna control failure,,,,false,false,,false,1,91687254,2020-06-26 23:02:30,2020-06-26 23:02:20,,2020-06-26 23:02:20 +05:00,2020-06-26 23:02:20 +05:00,,
26002,7601,Equipment,Major,2020-06-27 01:40:33,Indeterminate,0,BCF OPERATION DEGRADED,PLMN-PLMN/BSC-402056/BCF-194,BCF,false,,,false,,,TS1468GD_S0,,TS1468,null,,,64 6C FF B4 00 00,System module cooling fan(s) report no rotation,64 6C FF B4 00 00,,,,false,false,,false,1,91722585,2020-06-27 01:40:50,2020-06-27 01:40:33,,2020-06-27 01:40:33 +05:00,2020-06-27 01:40:33 +05:00,,
10672,7729,Processing,Critical,2020-06-27 02:38:44,Indeterminate,0,RADIO NETWORK RECOVERY FAILED,PLMN-PLMN/BSC-407969/BCF-310,BCF,false,,,false,,,TS1453GD_(2)_S0,,TS1453,null,,,FF FF FF FF FF FF,,65535d FFFF FFFF 01 11356d,,,,false,false,,false,1,91738019,2020-06-27 02:38:58,2020-06-27 02:38:44,,2020-06-27 02:38:44 +05:00,2020-06-27 02:38:44 +05:00,,
458614,7654,Quality Of Service,Major,2020-06-27 02:55:07,Indeterminate,0,CELL OPERATION DEGRADED,PLMN-PLMN/RNC-10/WBTS-4014/WCEL-21,WCEL,false,,,false,,,TS1014U21,,,null,,,64 B 1E 0010TILT 1 64,,Antenna Line Device failure,,,,false,false,,false,1,91742793,2020-06-27 02:55:21,2020-06-27 02:55:07,,2020-06-27 02:55:07 +05:00,2020-06-27 02:55:07 +05:00,,
458613,7654,Quality Of Service,Major,2020-06-27 02:55:06,Indeterminate,0,CELL OPERATION DEGRADED,PLMN-PLMN/RNC-10/WBTS-4014/WCEL-11,WCEL,false,,,false,,,TS1014U11,,,null,,,64 B 1E 0010TILT 1 64,,Antenna Line Device failure,,,,false,false,,false,1,91742794,2020-06-27 02:55:21,2020-06-27 02:55:06,,2020-06-27 02:55:06 +05:00,2020-06-27 02:55:06 +05:00,,
458615,7654,Quality Of Service,Major,2020-06-27 02:55:08,Indeterminate,0,CELL OPERATION DEGRADED,PLMN-PLMN/RNC-10/WBTS-4014/WCEL-31,WCEL,false,,,false,,,TS1014U31,,,null,,,64 B 1E 0010TILT 1 64,,Antenna Line Device failure,,,,false,false,,false,1,91742801,2020-06-27 02:55:24,2020-06-27 02:55:08,,2020-06-27 02:55:08 +05:00,2020-06-27 02:55:08 +05:00,,
1750924,61084,Communication,Major,2020-06-27 03:21:37,Indeterminate,0,TWAMP session down for reason: PLR threshold exceeded,PLMN-PLMN/RNC-11/WBTS-4453/FTM-1/IPNO-1/TWAMP-1,FTM,false,,,false,,,,,,null,,,,,0d IPNO-1/TWAMP-1 61084,,,,false,false,,false,1,91751179,2020-06-27 03:21:55,2020-06-27 03:21:37,,2020-06-27 03:21:37 +05:00,2020-06-27 03:21:37 +05:00,,
20164,7705,Communication,Minor,2020-06-27 06:26:50,Indeterminate,0,D-CHANNEL FAILURE,PLMN-PLMN/BSC-407971/BCF-930/BTS-932/TRX-6,TRX,false,,,false,,,,,,null,,,FF FF FF FF FF FF,,,,,,false,false,,false,1,91808011,2020-06-27 06:26:52,2020-06-27 06:26:50,,2020-06-27 06:26:50 +05:00,2020-06-27 06:26:50 +05:00,,
20163,7705,Communication,Minor,2020-06-27 06:26:50,Indeterminate,0,D-CHANNEL FAILURE,PLMN-PLMN/BSC-407971/BCF-930/BTS-931/TRX-2,TRX,false,,,false,,,,,,null,,,FF FF FF FF FF FF,,,,,,false,false,,false,1,91808017,2020-06-27 06:26:52,2020-06-27 06:26:50,,2020-06-27 06:26:50 +05:00,2020-06-27 06:26:50 +05:00,,
20165,7606,Equipment,Major,2020-06-27 06:26:51,Indeterminate,0,TRX FAULTY,PLMN-PLMN/BSC-407971/BCF-930/BTS-931/TRX-2,TRX,false,,,false,,,,,,null,,,00 00 00 B5 01 02,Hardware incompatibility detected during EXxx TRX module configuring,00 00 00 B5 01 02,,,,false,false,,false,1,91808034,2020-06-27 06:26:52,2020-06-27 06:26:51,,2020-06-27 06:26:51 +05:00,2020-06-27 06:26:51 +05:00,,
20166,7606,Equipment,Major,2020-06-27 06:26:51,Indeterminate,0,TRX FAULTY,PLMN-PLMN/BSC-407971/BCF-930/BTS-932/TRX-6,TRX,false,,,false,,,,,,null,,,00 00 00 B5 03 02,Hardware incompatibility detected during EXxx TRX module configuring,00 00 00 B5 03 02,,,,false,false,,false,1,91808045,2020-06-27 06:26:53,2020-06-27 06:26:51,,2020-06-27 06:26:51 +05:00,2020-06-27 06:26:51 +05:00,,
10513,8048,Communication,Critical,2020-06-27 06:35:14,Indeterminate,0,LOSS OF INCOMING SIGNAL,PLMN-PLMN/BSC-402057/BCF-167/TRE-3/FUE-3/SB-5,TRE,false,,,false,,,,,,null,,,FF FF FF FF FF FF,FIU 19 FUI2/TS1010   EPIU                 SIO2,02 2d 03 5d,,,,false,false,,false,1,91810346,2020-06-27 06:35:27,2020-06-27 06:35:14,,2020-06-27 06:35:14 +05:00,2020-06-27 06:35:14 +05:00,,
46781,7410,Environmental,Major,2020-06-27 08:47:46,Indeterminate,0,DOOR OPEN,PLMN-PLMN/BSC-407968/BCF-670,BCF,false,,,false,,,TS1416GD_S1,,TS1416,null,,,FF FF FF FF FF FF,EXTERNAL AL 10,,,,,false,false,,false,1,91844272,2020-06-27 08:47:55,2020-06-27 08:47:46,,2020-06-27 08:47:46 +05:00,2020-06-27 08:47:46 +05:00,,
38531,7405,Environmental,Major,2020-06-27 08:50:25,Indeterminate,0,MODULE FAIL,PLMN-PLMN/BSC-402054/BCF-230,BCF,false,,,false,,,TS1668D_S1,,TS1668,null,,,FF FF FF FF FF FF,EXTERNAL AL 5,,,,,false,false,,false,1,91845232,2020-06-27 08:50:34,2020-06-27 08:50:25,,2020-06-27 08:50:25 +05:00,2020-06-27 08:50:25 +05:00,,
29850,7608,Equipment,Minor,2020-06-27 09:33:38,Indeterminate,0,TRX NOTIFICATION,PLMN-PLMN/BSC-402056/BCF-211/BTS-447/TRX-18,TRX,false,,,false,,,,,,null,,,00 00 00 B5 09 02,EXxx TRX module cooling fan speed has increased from the set speed,00 00 00 B5 09 02,,,,false,false,,false,1,91859273,2020-06-27 09:33:50,2020-06-27 09:33:38,,2020-06-27 09:33:38 +05:00,2020-06-27 09:33:38 +05:00,,
29851,7608,Equipment,Minor,2020-06-27 09:33:38,Indeterminate,0,TRX NOTIFICATION,PLMN-PLMN/BSC-402056/BCF-211/BTS-447/TRX-17,TRX,false,,,false,,,,,,null,,,00 00 00 B5 09 01,EXxx TRX module cooling fan speed has increased from the set speed,00 00 00 B5 09 01,,,,false,false,,false,1,91859274,2020-06-27 09:33:50,2020-06-27 09:33:38,,2020-06-27 09:33:38 +05:00,2020-06-27 09:33:38 +05:00,,
22760,8050,Communication,Critical,2020-06-27 11:57:46,Indeterminate,0,LOSS OF INCOMING 2M SIGNAL,PLMN-PLMN/BSC-407969/BCF-730/TRE-1/FUE-1/SB-9,TRE,false,,,false,,,,,,null,,,FF FF FF FF FF FF,TS2453               2G Flexi FIQB        E1/T1 1,02 4080d 01 9d,,,,false,false,,false,1,91898503,2020-06-27 11:57:57,2020-06-27 11:57:46,,2020-06-27 11:57:46 +05:00,2020-06-27 11:57:46 +05:00,,
0c8ea58ed6e4ddf11b18fea4b544c62341a54fef,7103,Environmental,Minor,2020-06-27 12:13:52,Indeterminate,0,7. OVP (BTS),PLMN-PLMN/MRBTS-12162/EQM_R-1/APEQM_R-1/CABINET_R-1/SMOD_R-1/EAC_R-10,MRBTS,false,,,false,,,TS2162S_S1,,TS2162,null,,,1406 path=/SMOD_R-1(Left)/EAC_R-10 additionalFaultID=1406 EAC_IN-7,affected_cells=none,7. OVP (BTS),,,,false,false,,false,1,91903048,2020-06-27 12:14:01,2020-06-27 12:13:52,,2020-06-27 12:13:52 +05:00,2020-06-27 12:13:52 +05:00,,
47408,7401,Environmental,Major,2020-06-27 14:31:38,Indeterminate,0,NO PHASE,PLMN-PLMN/BSC-407968/BCF-980,BCF,false,,,false,,,TS1464D_(2)_FG_S1,,TS1464,null,,,FF FF FF FF FF FF,EXTERNAL AL 1,,,,,false,false,,false,1,91933654,2020-06-27 14:31:47,2020-06-27 14:31:38,,2020-06-27 14:31:38 +05:00,2020-06-27 14:31:38 +05:00,,
47409,7402,Environmental,Major,2020-06-27 14:31:38,Indeterminate,0,LOW MAINS,PLMN-PLMN/BSC-407968/BCF-980,BCF,false,,,false,,,TS1464D_(2)_FG_S1,,TS1464,null,,,FF FF FF FF FF FF,EXTERNAL AL 2,,,,,false,false,,false,1,91933657,2020-06-27 14:31:47,2020-06-27 14:31:38,,2020-06-27 14:31:38 +05:00,2020-06-27 14:31:38 +05:00,,
47413,8064,Communication,Major,2020-06-27 14:31:40,Indeterminate,0,ALARM SIGNAL (AIS) IS RECEIVED,PLMN-PLMN/BSC-407968/BCF-980/TRE-3/FUE-1/SB-2,TRE,false,,,false,,,,,,null,,,FF FF FF FF FF FF,FIU19_TS0514/TS2532  FIU19_TS0514/TS2532  Flexbus 2,02 2d 01 2d,,,,false,false,,false,1,91933669,2020-06-27 14:31:49,2020-06-27 14:31:40,,2020-06-27 14:31:40 +05:00,2020-06-27 14:31:40 +05:00,,
47415,8262,Communication,Critical,2020-06-27 14:31:41,Indeterminate,0,STATISTIC UNAVAILABILITY,PLMN-PLMN/BSC-407968/BCF-980/TRE-3/FUE-1/SB-2,TRE,false,,,false,,,,,,null,,,FF FF FF FF FF FF,FIU19_TS0514/TS2532  FIU19_TS0514/TS2532  Flexbus 2,02 2d 01 2d,,,,false,false,,false,1,91933671,2020-06-27 14:31:49,2020-06-27 14:31:41,,2020-06-27 14:31:41 +05:00,2020-06-27 14:31:41 +05:00,,
47418,8060,Communication,Critical,2020-06-27 14:31:41,Indeterminate,0,NO INCOMING RADIO SIGNAL,PLMN-PLMN/BSC-407968/BCF-980/TRE-3/FUE-6/SB-1,TRE,false,,,false,,,,,,null,,,FF FF FF FF FF FF,FIU19_TS0514/TS2532  TS1464-TS2532        Radio Interface,02 2d 06 1d,,,,false,false,,false,1,91933677,2020-06-27 14:31:51,2020-06-27 14:31:41,,2020-06-27 14:31:41 +05:00,2020-06-27 14:31:41 +05:00,,
47416,8099,Communication,Critical,2020-06-27 14:31:41,Indeterminate,0,RECEIVED BIT ERROR RATIO (BER) > 1E-3,PLMN-PLMN/BSC-407968/BCF-980/TRE-3/FUE-3/SB-5,TRE,false,,,false,,,,,,null,,,FF FF FF FF FF FF,FIU19_TS0514/TS2532  EPIU                 SIO2,02 2d 03 5d,,,,false,false,,false,1,91933684,2020-06-27 14:31:55,2020-06-27 14:31:41,,2020-06-27 14:31:41 +05:00,2020-06-27 14:31:41 +05:00,,
47414,8099,Communication,Critical,2020-06-27 14:31:40,Indeterminate,0,RECEIVED BIT ERROR RATIO (BER) > 1E-3,PLMN-PLMN/BSC-407968/BCF-980/TRE-3/FUE-1/SB-2,TRE,false,,,false,,,,,,null,,,FF FF FF FF FF FF,FIU19_TS0514/TS2532  FIU19_TS0514/TS2532  Flexbus 2,02 2d 01 2d,,,,false,false,,false,1,91933685,2020-06-27 14:31:55,2020-06-27 14:31:40,,2020-06-27 14:31:40 +05:00,2020-06-27 14:31:40 +05:00,,
45423,7607,Communication,Major,2020-06-27 15:36:01,Indeterminate,0,TRX OPERATION DEGRADED,PLMN-PLMN/BSC-402054/BCF-262/BTS-676/TRX-1,TRX,false,,,false,,,,,,null,,,FF FF FF FF FF FF,"SBTS TRX object degraded, see details from NetAct FM",FF FF FF FF FF FF shared:S,,,,false,false,,false,1,91948243,2020-06-27 15:36:00,2020-06-27 15:36:01,,2020-06-27 15:36:01 +05:00,2020-06-27 15:36:01 +05:00,,
45425,7607,Communication,Major,2020-06-27 15:36:01,Indeterminate,0,TRX OPERATION DEGRADED,PLMN-PLMN/BSC-402054/BCF-262/BTS-677/TRX-5,TRX,false,,,false,,,,,,null,,,FF FF FF FF FF FF,"SBTS TRX object degraded, see details from NetAct FM",FF FF FF FF FF FF shared:S,,,,false,false,,false,1,91948244,2020-06-27 15:36:00,2020-06-27 15:36:01,,2020-06-27 15:36:01 +05:00,2020-06-27 15:36:01 +05:00,,
45424,7607,Communication,Major,2020-06-27 15:36:01,Indeterminate,0,TRX OPERATION DEGRADED,PLMN-PLMN/BSC-402054/BCF-262/BTS-676/TRX-2,TRX,false,,,false,,,,,,null,,,FF FF FF FF FF FF,"SBTS TRX object degraded, see details from NetAct FM",FF FF FF FF FF FF shared:S,,,,false,false,,false,1,91948246,2020-06-27 15:36:00,2020-06-27 15:36:01,,2020-06-27 15:36:01 +05:00,2020-06-27 15:36:01 +05:00,,
45429,7607,Communication,Major,2020-06-27 15:36:01,Indeterminate,0,TRX OPERATION DEGRADED,PLMN-PLMN/BSC-402054/BCF-262/BTS-679/TRX-13,TRX,false,,,false,,,,,,null,,,FF FF FF FF FF FF,"SBTS TRX object degraded, see details from NetAct FM",FF FF FF FF FF FF shared:S,,,,false,false,,false,1,91948247,2020-06-27 15:36:00,2020-06-27 15:36:01,,2020-06-27 15:36:01 +05:00,2020-06-27 15:36:01 +05:00,,
45432,7607,Communication,Major,2020-06-27 15:36:01,Indeterminate,0,TRX OPERATION DEGRADED,PLMN-PLMN/BSC-402054/BCF-262/BTS-679/TRX-16,TRX,false,,,false,,,,,,null,,,FF FF FF FF FF FF,"SBTS TRX object degraded, see details from NetAct FM",FF FF FF FF FF FF shared:S,,,,false,false,,false,1,91948248,2020-06-27 15:36:00,2020-06-27 15:36:01,,2020-06-27 15:36:01 +05:00,2020-06-27 15:36:01 +05:00,,
45430,7607,Communication,Major,2020-06-27 15:36:01,Indeterminate,0,TRX OPERATION DEGRADED,PLMN-PLMN/BSC-402054/BCF-262/BTS-679/TRX-14,TRX,false,,,false,,,,,,null,,,FF FF FF FF FF FF,"SBTS TRX object degraded, see details from NetAct FM",FF FF FF FF FF FF shared:S,,,,false,false,,false,1,91948250,2020-06-27 15:36:00,2020-06-27 15:36:01,,2020-06-27 15:36:01 +05:00,2020-06-27 15:36:01 +05:00,,
45427,7607,Communication,Major,2020-06-27 15:36:01,Indeterminate,0,TRX OPERATION DEGRADED,PLMN-PLMN/BSC-402054/BCF-262/BTS-678/TRX-9,TRX,false,,,false,,,,,,null,,,FF FF FF FF FF FF,"SBTS TRX object degraded, see details from NetAct FM",FF FF FF FF FF FF shared:S,,,,false,false,,false,1,91948251,2020-06-27 15:36:00,2020-06-27 15:36:01,,2020-06-27 15:36:01 +05:00,2020-06-27 15:36:01 +05:00,,
